uuid,"Fully specified name:en","Short name:en",Description:en,Void/Retire,"Data class","Data type","Complex data handler","Allow decimals",Units,"Normal high","Normal low",Members,Answers,_version:1,_order:1040
a71eb902-6eb7-4da9-9f3e-d148744d08e0,"Language Spoken by Patient",,,,Misc,Coded,,,,,,,f9a5f147-2728-4631-88c1-4f0bbe5a95da;1d9d341c-e953-4f83-9fa4-d229eb4a812d;7028ef3f-9dd5-441e-a918-84c39121f4c2;8d13e825-6f6c-44c5-a87a-f7b709dd09c6;8d5b0eec-3c4e-4f25-b3c0-cdcdf2e39ff5;60c88ef4-48dd-4ed0-b59f-65db5ec01597;b465ce8d-9153-48a2-9baa-ea8dfe66d134;253c753d-71b6-4b7c-873c-061cf83a5461;7e8e4bdb-902e-4d0f-8449-ec2ff60e6b54;154e799e-c959-4fa4-9848-c91f03b73419;e66cd27c-e461-4c2b-a0c1-cf4f7c24f8a4;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
84e23da2-2e84-4fd9-804f-279a47f4319b,Payment,,,,Misc,Coded,,,,,,,c22b1627-7d92-4994-850a-34f4b0a22fb3;db17c0db-7c74-4a5e-a4c7-1a40757fcf9c;e5a9914d-b4ca-4293-9bf6-8a4247c31a52;d12d6c6d-23d9-4164-9234-13154efe545a;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
e580b99a-8bb7-4c61-b373-de84e8f159bf,"Consent Form","Consent Form Signed by",,,Misc,Coded,,,,,,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;b65681ed-56d4-4db9-a82d-b4c62bd56ebc;e4bed080-6a37-4b8a-8bae-99c9b7126793,,
e867cb1f-bd98-4e7e-b288-91c2596e3973,"Cleft Hereditary - Immediate Family","Cleft Issues in Immediate Family",,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
e6bc7d13-40eb-4693-91f7-8fbc5a3fb850,"Cleft Hereditary - Extended Family",,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
506f6e33-fae9-41c8-a204-291ada33580d,Abortion,,,,ConvSet,N/A,,,,,,73ca0079-79a5-4655-96d4-9eb736d8549a;44d13fd3-7d8d-4b65-9560-5a80eaf5e1c4;4ed597a6-6cfd-41d7-841e-4f9750365eed,,,
aec24dd1-81b8-4d2c-98a7-d5708289b04d,"Previous Delivery Mode","Previous Delivery Mode",,,Misc,Coded,,,,,,,72494582-1d8c-457b-ab8c-dc78a92ba5be;c5e79619-de35-498c-90a4-2b254d4eb7ca;f2355233-c552-4cd6-802f-0c7c75221f03,,
3f1ec87b-d189-44c4-86ac-580878b7b745,Foot,,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
58683ab5-70b3-488b-b7ca-6eed1a9eb7cc,"Hand Full Name",Hand,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
ad73c952-1228-4489-acc1-f8a2a87e9238,Skin,,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
bf394bc5-640d-4bf1-b5e8-37a18770bcd9,Skull,Skull,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
4bd357cc-542d-4dd9-b330-2e38bb4f6e0a,Mandible,Mandible,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
c291d1e0-07de-44c2-899b-10fc41c5fc12,"Retarded Growth",,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
562ab1d4-c6a9-422d-864b-1a87bea57ced,"Mental Retardation",,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
7367e562-596f-4e09-9154-389c6a43a354,Allergies,Allergies,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
ecbc0b37-1f2d-4db4-a59c-536a11cbbd57,"Condition of Teeth",,,,Misc,Coded,,,,,,,6c1acca8-9150-4360-a9f6-28c4fad45e38;5f6a4b67-95e2-46df-99e6-385a5721a776,,
296b9696-764d-4232-bb0e-9451f54f71a6,Tongue,,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
eb88e54c-cd27-46ac-b894-e4f7d710ab1b,Speech,Speech,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,,
52dd6fa0-e3ed-4ce5-929f-f5fdd4772d08,"Cleft Type",,,,Misc,Coded,,,,,,,51331f4b-a076-4785-bcd8-a6113b566a0c;6df39593-f9bc-4827-945c-3e2e6c4f45a6;2b5a6c8f-680a-4d61-8504-298a789eb2e3;a423b1bf-7c32-4801-8b93-27b5c99e6202;9c5e6169-1009-466c-b027-a7c3e44f21f3;01c29d6c-ff75-4d39-9d70-12817ccb7aab;ab320054-0ea9-42c4-adb5-c1e57b3545ae,,
3b5e610a-df1a-4119-a409-f48d368ff87a,"Recommended Referrals",,,,Misc,Coded,,,,,,,da060c33-0cb8-4d47-b2e3-bdc4b9613ee5;8decc86f-39e0-46aa-a3b0-2a464cab994a;8bae63c9-0afb-4b0b-9fc5-c2fa89ee1469;402cb5c2-3fe1-4ed0-821c-285b20b37e10;eefd44dd-9ee4-4eac-ab59-2ac6ada7f530;7a6c377f-7ba0-41cc-a25d-180f710c1820;be4a7cec-524d-43a6-9152-864212822407;21fefc2b-fad3-4c5a-b98b-d58a9ae792b9,,
c8959834-4796-42e1-acd2-fcc208e210fa,Sponsored,,,,Misc,Coded,,,,,,,c22b1627-7d92-4994-850a-34f4b0a22fb3;db17c0db-7c74-4a5e-a4c7-1a40757fcf9c,,
035d4414-a9bb-421c-8ee3-232c217bb619,"Name of Mother",,,,ConvSet,N/A,,,,,,4b50b004-9767-4f19-859f-aadc5b50cfe1;9f769af2-939b-4486-a396-af8e27641a8a;f82a89da-94b3-4d56-958f-d33d57eee6ee,,,
36a7d87c-a86e-4799-9917-2eee66c14d4d,"Language Spoken by Guardian",,,,Misc,Coded,,,,,,,98e4d47a-3603-41de-a1be-7ad3705c615a;7028ef3f-9dd5-441e-a918-84c39121f4c2;72c046ed-938d-4257-adbc-a21b116b185a,,
0d7ee9b3-d00c-4b96-abc1-8b0a5f5cb748,Ethnicity,,,,Misc,Coded,,,,,,,ff1b27e3-1271-4847-a555-255ce75aaad5;dba18e94-4b7f-4cce-9375-24a1ed835f60;724b992e-fdbc-4cb1-ba20-f479ee6d66f7;1df6bece-af55-433d-8d5b-f10abc9e37cc;6f5afe21-9f4a-4246-809a-986f19b54c9d;5f9d4ce5-dee7-4881-97e7-9937deef5a8d;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
cec6454d-8e6b-40d5-8fe7-19a3cf169d86,Currency,,,,Misc,Coded,,,,,,,cba17af7-c0b5-4c49-b037-bf3875e6efed;5831d9ca-9026-4b45-a447-f9b8fa5e9fea;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
2cd486be-eaa5-477c-a6f0-90adb8f2db85,"How Heard About Cleft Clinic","How did Family hear about Cleft clinic?",,,Misc,Coded,,,,,,,9c81a11a-bfe8-43fd-b5ce-b620f537b6d7;7f382ddb-4e5d-47be-8af9-6041a42f136d;597ab40d-794f-4e3e-868a-36a5e52e23c1;40794f5e-169a-444f-a01e-e999e8d685a0;0ead807c-3429-433e-b01e-4c15312f94a9;e2176f9c-417a-4c01-90ad-d2326fa66eb7;fd06deb7-898a-4c11-8919-40a842d605b3,,
96bd2963-a5ec-4c9a-b56e-556980c9c013,"Original Referral to Cleft Clinic",,,,Misc,Coded,,,,,,,9c81a11a-bfe8-43fd-b5ce-b620f537b6d7;7f382ddb-4e5d-47be-8af9-6041a42f136d;4efdf0f2-7fb2-45bd-8614-a8e8ebb23321;597ab40d-794f-4e3e-868a-36a5e52e23c1;40794f5e-169a-444f-a01e-e999e8d685a0;0ead807c-3429-433e-b01e-4c15312f94a9;e2176f9c-417a-4c01-90ad-d2326fa66eb7;fd06deb7-898a-4c11-8919-40a842d605b3;3e25dfbd-4bd0-4cf5-8179-fa09b7fb667b,,
ae35693a-3790-42cd-a006-ace7d17756a9,"Vitamin A",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
bf33c0bb-049b-46bc-9688-56dea7f62427,"Vitamin D",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
4661e299-9dfb-4b28-9012-d515c26fd4a2,Zinc,,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
12dd4055-7ffa-4766-93aa-1e8869e7fbc1,"Treatment Plan Referrals",,,,ConvSet,N/A,,,,,,93f19d9e-167a-449d-87f4-91f3071c7c22;95a446d2-e5f3-4ffc-8d85-1a52605041de;8b13fd07-44d0-406b-ac03-dd8959256dff;741826db-c070-4531-a3c4-fcdc35996a34;ca04f828-aef6-4206-bcde-d7822c9d62de;552c0c74-d9d0-497b-9932-b73305be3a0f;ae64cde1-a4c3-4747-b688-695d3ce087ef;bd13a2d5-c7d9-4147-87ae-e7a4ae0b42f7,,,
3428d466-45a4-46df-9f58-997f6ad4f6da,"Feeding Treatment Plan",,,,ConvSet,N/A,,,,,,e46fc6b4-746b-41e0-bc66-7e7a51b3b8d4;a0836722-1630-470c-8104-11a1a8cf0218;08a1c716-2821-4a58-8e9c-e7a489881f01;0091b067-c06f-41cd-8297-dfdad22bcd6f,,,
3e2bedfb-3a82-41a2-8726-5acead85f41c,"Patient Case Status",,,,ConvSet,N/A,,,,,,a607f4b7-6170-40fd-b942-35a3c9bcb145;d231899b-0474-41a7-84cb-dc6a586b49e4;22e3fd57-3b7e-49e4-b3b9-ec26e89c6ae6;88cde1fe-cc32-467b-919a-687f559ad5eb;854b7a7f-3ff9-4b86-a5bf-6f9a0a6c6c23;5b36b353-09b4-4505-a95a-8ae0ebf4ba5a;96ffbd14-f548-4c79-8493-b2757de0e2b6;ddae34ea-6a9b-48bc-a93a-b33cd62ba103;3fbbf3fc-8c9c-48ba-83aa-34c5d1f45cf3;1cfba119-d2d7-4dab-b309-f0c5d27e28a5;a479e26c-6ab6-49f9-b316-4829d1ed1f78,,,
913597b5-5933-4074-8f47-a7f17fb673f9,"Patient Goals",,,,Misc,Coded,,,,,,,c530b695-d8e0-44b3-ae3f-8771e0870758;1de0aed5-f753-4e5f-8a5b-adf3e571e434;653196f2-0f83-4feb-9600-bebc9459682f;ac6d96f1-e8b9-4697-bc2d-46cc7b8a602d;c2b22b58-c51d-4c2e-b17a-b0fb9a659b3b;baf77e5d-fcbd-4674-8918-ecaf90e09f43;0082b53e-eea4-49ba-9872-5f0195cc94b1;bbd2f328-b84d-4549-93b9-55cbaf8ed0d0;5ec5eb0f-1638-41fd-8033-8a005cca94d1;310e0a79-50dd-4c45-ada2-175a2ff2b38a;c0f6e2e5-080b-45fc-90d7-771c1b9519f5;05c9eadc-123f-4b97-9911-0d9ced552fee,,
ac20dc61-d8da-4521-b616-3f86b7e5c535,"Cleft Disorders",,,,ConvSet,N/A,,,,,,1ccbb9b9-3b33-4730-bd38-f07b5ab456c6;1a07d04f-bb58-4698-8350-197ad7453580;b98d4929-f7cb-4934-8c80-51fb9c084ae9;b3741ce7-e057-44c6-a6b0-fcf47bf8cb86;1ff98605-ab8c-4eac-a771-7d5f8a17a9f9;7a953bb3-6a9d-4e8f-bd47-46ae3cb17366;c89f7eb9-c0f5-48b2-a681-fa7dd3fcd5ca;194088b4-bb2e-462c-9da8-fb55859108a5;eeeae4f7-6421-40a4-9606-f55572179d2e;c0b7fce7-2187-41ae-8798-f52f4a96ee2f;ba9fb117-ba21-4d7a-851e-96e14ee49f60;8face569-1879-41b1-bfb2-382ddb959221;f883c1b7-986a-47b4-80d5-96e495703273;e56099c1-5be6-417f-9ed6-6fa20864fb6c;12d52133-2bc1-45ba-b578-c064758dc07d;93e68afd-61a8-404c-903e-87683e298adf;cded2a30-9d11-4a45-9576-6b95f163fbdc;baa9baf1-ae22-4fc7-839c-55c2412d47be;c2b9ac7b-6e56-48f7-8cf4-51199b073d5a;afc80224-b4a7-43a3-8689-cee9ba53018c;03d8a9d2-466c-464c-b64e-fc7fc68ea72a;cafd32d2-4908-4b3e-a463-35f02aa02a29,,,
165e7b78-2202-4d10-9904-722d1d424fe8,"Orthodontics Treatment Plan",,,,ConvSet,N/A,,,,,,0464b1c3-a9b7-4f89-a697-84cc9794849a;0fa2a96f-7ae9-4a60-bc9e-fc4b1778bba6;2f715349-88b0-4b0a-9eea-ae053d9f09a4;4b455dfb-21b3-4f1c-999b-279ed8d7e9ae,,,
0f88cdf8-149f-4e06-ab2d-e243626cf172,"Purpose of the Visit",,,,Misc,Coded,,,,,,,3454975e-9398-40d5-b11d-97127a8c26e8;da060c33-0cb8-4d47-b2e3-bdc4b9613ee5;8decc86f-39e0-46aa-a3b0-2a464cab994a;8bae63c9-0afb-4b0b-9fc5-c2fa89ee1469;7a6c377f-7ba0-41cc-a25d-180f710c1820;402cb5c2-3fe1-4ed0-821c-285b20b37e10;be4a7cec-524d-43a6-9152-864212822407;cc507cbb-9124-4a3c-8240-9a1e2d575910;4fec7fc1-9ede-481d-8db5-2d2098a143a9,,
c6b61696-973e-4f61-b697-49efb2baac58,"Cleft Family History set",,,,ConvSet,N/A,,,,,,dc2a8750-cef5-4306-b720-d8619ca57671;5c9b7106-0c19-47b4-be7c-cce88c1e3ad0;7ff99e47-f30b-43a4-933e-c5fe9dc28016;83feec20-b02a-4d54-9088-7723454b2a32;87ef7043-3e56-43a4-822e-094b44bb4a9a;9975db43-eb4b-407f-a56a-d7d663db6334;2a0706df-8354-4a29-b617-6da4250ff56f;f0bc6ed0-74ab-4bb7-bd3f-10430047eeba;31186005-003d-4166-810f-2ea0fe27c234;5cf2a288-e1ad-4199-aa7d-abf7630c06a7;836d2fa4-d3a5-4977-a3ab-e7a7f220ad3e;b6ac1aa2-0fd5-4abf-88a1-cd7baa4b5940;33747b3b-cd8f-4ad2-a7bc-490b6fa55b6f;e065ba27-f622-4878-9b0b-520e85822030;e07301ff-c621-40f9-9f0b-99a4207a5771,,,
dc1ef3f1-bf70-42c6-8d4a-6ab310a58557,"Team Meeting Referral",,,,ConvSet,N/A,,,,,,641ed47f-59e3-4483-80f7-dce80f7acb58;5d6f97f6-3d0e-41fe-b989-4b8b0e2b137d;93e34b7f-92d2-4cf1-a8e6-9e00a9daaf33,,,
fc681759-25ef-44fd-ba24-cca69b5f7d63,"Speech Therapy 2yrs and up Treatment Status",,,,ConvSet,N/A,,,,,,8b13fd07-44d0-406b-ac03-dd8959256dff;3d817215-f3b6-4710-9418-aecbb06c676d;0b0f5373-a3b8-47f0-9181-9636362cdc86;e909e030-54f3-48af-ab95-cc8941909a3a;96f2bea4-14e6-4873-b824-37b6709384a5;deff4aa5-45aa-47d1-8da0-77d7f621e278;ec7e1a6d-caa1-4371-9c9c-8b7b94411223;8c1f8c02-97d8-4bc2-a4c7-828bbc37f52b;830a5753-86aa-471c-ab40-514b6c8a2009,,,
d64400c4-4faf-4591-8bc9-059bd55a1ac8,"Type of Feeding used by Guardian",,,,Misc,Coded,,,,,,,44e45972-19cd-4dd7-aa22-1b5e8e7042fe;6796fce6-3ee1-40df-a168-e5a7d67908d9;2d5aecde-1be1-4864-9b9b-cf740afe0bcd;859d9ac8-65d5-494a-b01d-2ea5aa359c4a;735e7074-ba4b-4886-8291-38958b693ae6,,
192f82dd-b422-4cc2-be7f-8c8b105d0884,"Counsellor General concern",,,,Misc,Coded,,,,,,,307afb42-8f67-46ae-87ba-ad4aafdf1468;a34bba45-0aba-4b8d-b25e-2ff43a44caef;fa7aaa67-dbe0-4faa-800d-d66340f63d15;a6ad1317-b956-4d3e-8e36-e327a780c92e;16567634-5b3d-44d8-a306-012713dcf5ca;67486131-c71b-43bd-b52e-1b7468d43a6d,,
d7fd36e4-e233-4665-be98-812f49d572f4,"Guardian General concern",,,,Misc,Coded,,,,,,,675a308f-63e7-4be6-bd03-e6f072e986d3;008570c7-12d9-4d89-a566-a5e43e7f13d7;a34bba45-0aba-4b8d-b25e-2ff43a44caef;aace13f7-8bc3-4c73-8891-87f0fdca6aff;8bfbd829-eb8e-43e4-8eeb-f08bce9b05f7,,
fb8264ec-4bd0-4e99-a8b5-baf9469c8def,"Nutrition Assessment Recommendation",Recommendation,,,Misc,Coded,,,,,,,8e77d3d2-6ae9-4614-aaa7-bec380266e5b;09a3a463-2395-43f2-97d0-878dbd2cecf9;f5eff5b7-209b-499d-b062-74e4bb8eb633;4fb83759-019f-4097-a437-4111869edbfe;017018d6-941d-41bc-96e8-27474b880489,,
c5348446-f92d-4bd2-9863-cf8e416d3104,"Nutrition Assessment Provider",,,TRUE,Misc,Coded,,,,,,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0,,
21d7f97f-3632-4feb-a894-1dfc1b6885b8,"Nutrition Counselling Provider",,,TRUE,Misc,Coded,,,,,,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0,,
f5c80aff-b819-4819-9579-bd3809d52ae0,"Type of nutrition counselling given",,,,Misc,Coded,,,,,,,8e77d3d2-6ae9-4614-aaa7-bec380266e5b;09a3a463-2395-43f2-97d0-878dbd2cecf9;f5eff5b7-209b-499d-b062-74e4bb8eb633;4fb83759-019f-4097-a437-4111869edbfe;017018d6-941d-41bc-96e8-27474b880489,,
a419343e-8558-4fe6-8ee3-0bf4c01da673,"SW Assessment Provider",,,TRUE,Misc,Coded,,,,,,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0,,
09bfd90f-1a22-4cf7-955e-a22c198b1462,"SW Relationship to Patient","Relationship to Patient",,,Misc,Coded,,,,,,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;32dfb55a-c697-4a81-97ba-2d7b4bcae6fb;754984f9-5ca1-4a0c-b2bf-9420be1d437b;03c86037-5157-4b3c-a2ad-ec011687fcf5;ac153ad7-9e5a-45fd-99fe-c348bde3dd15;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
18b0220c-1da1-4217-824e-00239a71bd65,"SW Client Concern","Client Concern",,,Misc,Coded,,,,,,,4414a872-c56c-4936-bb2b-b0d903eb4db2;09ead36b-e77b-42c7-8bff-09ec1f66ee6c;f12ff453-511a-4f9e-97a3-50a9e518ed6d;83640642-9044-41d6-8f49-41de1233f301;54975b91-1df1-4cdc-b2d8-fbb278ba503a;8868d60e-6506-4f2a-bdc0-726b4fd716ae;e44c42e2-82e0-4c52-b5e7-d45b86d8de93;a8dedc1a-18ea-404d-a105-9bbf51d13dff;858704f0-446f-450d-90bd-96d8e91e5892,,
27b4eb4d-0b0e-4b74-a650-abe7585cd804,"SW Counselling Provider",,,TRUE,Misc,Coded,,,,,,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0,,
6451ef9e-3ba6-4946-a694-241e600c8a26,"SW Type of Counselling Given",,,,Misc,Coded,,,,,,,f63f77c5-ac85-43fd-bf8c-58098ea4c7c9;872f6950-abbf-493f-a0a9-4cff76a4c954;a59e84a0-94b1-414b-bffa-146837dd39c2;3489cdf0-2dfe-4e12-9da5-9da8ee894241;cc82f6a6-7b3f-47cf-8a3a-636549f544b2;17c6550f-fd56-47ae-bd30-c06785cf4050,,
114ca2ea-1b7a-4e94-8eed-cd78f4c37b94,"Blood Transfusion",,,,Misc,Coded,,,,,,,88c4ccbc-9e92-4057-9bbc-2216044907e5;6ea87999-e358-4cf8-a022-09ae3ff73c12,,
81232aff-94c0-4838-b08b-fc0ecb64ee9b,"Antibiotics Given",,,,Misc,Coded,,,,,,,7d498643-67b8-41d7-b4df-b6abcc3021e3;ce7f77bb-4b72-4374-8a1c-c037d3691f9f;20e2d3ae-ce2c-4b0f-a35e-608e46d4cf32;6ea87999-e358-4cf8-a022-09ae3ff73c12,,
0c42e374-31d1-4351-9d61-b7f5b55d73a6,"Annual Family Income",,,,Misc,Coded,,,,,,,1b912ee6-fecc-4459-aff0-3d4d8e8dbad4;67c9680a-bc15-44b0-8749-b98881e262c7;7a3a7c48-ae73-4bc3-8322-023ed8785911;4ea040cd-d154-4c11-9660-63dff655ba10;3f1f20bb-9557-48db-b63b-f91cb4ae45c2,,
c3db0a53-bfee-4fd5-b02b-0339157a8a7a,"Cleft Syndromes",,,,Misc,Coded,,,,,,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;3b75cc72-924b-4d36-8891-95484287495e,,
28fda59a-434d-4673-a882-e244e73de586,"Accompanying the Patient",,,,Misc,Coded,,,,,,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;32dfb55a-c697-4a81-97ba-2d7b4bcae6fb;03c86037-5157-4b3c-a2ad-ec011687fcf5;d027e639-f1a0-4df0-aafc-de4139f83cb8;867de9a2-0306-4ada-8404-e948bf99b160;86669747-fedc-4fa8-bd84-15fdd2c45a70;4642ae07-8b7c-424d-ae71-c6f92f55a6e8;d0ce6a82-d55d-4424-a7af-8a6a0a2bbd85;8d723182-e1f4-485c-824e-00d072bcfc90;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
58274e7a-72f0-4791-bbc3-7e1b79400241,"Current Education Level",,,,Misc,Coded,,,,,,,8e61db0c-6add-4e2c-aed3-d3d5b3a8aeec;ecd254ba-3575-46d9-b47f-c2788a501080;63cb911b-b05b-40b2-88a0-65bb8111d3c0;4d3a167c-2561-4c06-bd0d-3b05fefebcb6;56aff52f-7da0-4bb2-9128-8619d5a29556;c58febff-ae55-4e85-9086-fb9a85b9913b;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;e59b2732-004c-498a-88de-e6f1011727de;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
801a5ddf-421c-47b5-be93-b5ff3bc7686d,"Literacy level",,,,Misc,Coded,,,,,,,0d57f750-e4e0-446c-be7f-116b36556660;aa149bbc-4e67-46cc-b46d-2eb158a4f617,,
edcc448d-4a57-460c-8f53-af1fe9b48c51,"Education Level of Mother",,,,Misc,Coded,,,,,,,4d3a167c-2561-4c06-bd0d-3b05fefebcb6;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
aa48171b-79d4-48ce-a089-d1e73123d093,"Education Level of Father",,,,Misc,Coded,,,,,,,4d3a167c-2561-4c06-bd0d-3b05fefebcb6;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
d5f959fe-90b9-49dc-bed3-fbe31ba0ea55,"Marital status of parents",,,,Misc,Coded,,,,,,,ab15e564-3109-4993-9631-5f185933f0fd;89a1e00a-46e7-4e8a-9e52-a759e578e3ec;0958ba58-d218-4cae-894b-2ab174ea9a2d;8d4229b1-8573-44c8-8bae-cf7865665199;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,,
72872322-fdfd-4dc2-8f08-990d4cc8bbe9,"Source of History",,,,Misc,Coded,,,,,,,1eb2fc12-18d1-4782-881f-53f7bbcbc0b9;44b2b272-761c-4edf-a640-a53ec6a426bf,,
d009c3a4-d6e1-4c31-99b7-ff3b3a8a728a,"Elective or Emergency Surgery",,,,Misc,Coded,,,,,,,c4556ac8-4947-41c5-980c-f4c931f05ab9;839db16f-927d-4142-9ffc-4f383c714760,,
c66be937-d31f-4142-ab9e-ef7d2528fba8,"Social History",,,,Misc,Coded,,,,,,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;652849fe-076d-4666-b308-cdad379a9d01;dde5ff9e-4d9d-4459-a114-a7e71ea1c051;9c96c1c1-377d-424f-ba0b-ba38052a6b68;279583bf-70d4-40b5-82e9-6cb29fbe00b4,,
72fc91e0-c74a-4609-acf6-cd7fea00e3fa,"Past Anesthesia History",,,,Misc,Coded,,,,,,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;55cb41e9-0eaa-4ce3-bf2e-5616861ef76c;ba9fa541-d86d-4a6a-9115-e2f63aa8a8d0,,
360a4e7f-051c-4db7-861d-933ba2c7e0dd,"Family History of MH",,,,Misc,Coded,,,,,,,79ba6560-dee7-42c0-a4d1-165b270161f6;3b75cc72-924b-4d36-8891-95484287495e,,
4bd3d2a6-0902-4b64-93c9-696c1ac0c0a6,CVS,,,,Misc,Coded,,,,,,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;19909766-298e-4595-942e-f8df8c293231;f8748958-be20-4a09-b839-51ae804fc334;e964f52a-ba47-4b2d-95e4-7d8371529810;212d295f-4e15-11e4-8a57-0800271c1b75;4c4fa47e-4095-4d69-8683-5f5c16511df6,,
77be4dea-cb3c-4359-b989-5f86f578a065,Respiratory,,,,Misc,Coded,,,,,,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;1e2918fb-4e15-11e4-8a57-0800271c1b75;b0b6dab0-c872-4bd6-9a99-f526ccd0d571;1e0f4158-4e15-11e4-8a57-0800271c1b75,,
