uuid,Members,Answers,"Fully specified name:en","Short name:en",Description:en,"Data class","Data type","Allow decimals",Units,"Normal high","Normal low",_version:1,_order:1040
6451ef9e-3ba6-4946-a694-241e600c8a26,,f63f77c5-ac85-43fd-bf8c-58098ea4c7c9;872f6950-abbf-493f-a0a9-4cff76a4c954;a59e84a0-94b1-414b-bffa-146837dd39c2;3489cdf0-2dfe-4e12-9da5-9da8ee894241;cc82f6a6-7b3f-47cf-8a3a-636549f544b2;17c6550f-fd56-47ae-bd30-c06785cf4050,"SW Type of Counselling Given",,,Misc,Coded,,,,,,
114ca2ea-1b7a-4e94-8eed-cd78f4c37b94,,88c4ccbc-9e92-4057-9bbc-2216044907e5;6ea87999-e358-4cf8-a022-09ae3ff73c12,"Blood Transfusion",,,Misc,Coded,,,,,,
81232aff-94c0-4838-b08b-fc0ecb64ee9b,,ce7f77bb-4b72-4374-8a1c-c037d3691f9f;20e2d3ae-ce2c-4b0f-a35e-608e46d4cf32,"Antibiotics Given",,,Misc,Coded,,,,,,
0c42e374-31d1-4351-9d61-b7f5b55d73a6,,1b912ee6-fecc-4459-aff0-3d4d8e8dbad4;67c9680a-bc15-44b0-8749-b98881e262c7;7a3a7c48-ae73-4bc3-8322-023ed8785911;4ea040cd-d154-4c11-9660-63dff655ba10;3f1f20bb-9557-48db-b63b-f91cb4ae45c2,"Annual Family Income",,,Misc,Coded,,,,,,
c3db0a53-bfee-4fd5-b02b-0339157a8a7a,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;3b75cc72-924b-4d36-8891-95484287495e,"Cleft Syndromes",,,Misc,Coded,,,,,,
28fda59a-434d-4673-a882-e244e73de586,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;32dfb55a-c697-4a81-97ba-2d7b4bcae6fb;03c86037-5157-4b3c-a2ad-ec011687fcf5;d027e639-f1a0-4df0-aafc-de4139f83cb8;867de9a2-0306-4ada-8404-e948bf99b160;86669747-fedc-4fa8-bd84-15fdd2c45a70;4642ae07-8b7c-424d-ae71-c6f92f55a6e8;d0ce6a82-d55d-4424-a7af-8a6a0a2bbd85;8d723182-e1f4-485c-824e-00d072bcfc90;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Accompanying the Patient",,,Misc,Coded,,,,,,
58274e7a-72f0-4791-bbc3-7e1b79400241,,8e61db0c-6add-4e2c-aed3-d3d5b3a8aeec;ecd254ba-3575-46d9-b47f-c2788a501080;63cb911b-b05b-40b2-88a0-65bb8111d3c0;4d3a167c-2561-4c06-bd0d-3b05fefebcb6;56aff52f-7da0-4bb2-9128-8619d5a29556;c58febff-ae55-4e85-9086-fb9a85b9913b;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;e59b2732-004c-498a-88de-e6f1011727de;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Current Education Level",,,Misc,Coded,,,,,,
801a5ddf-421c-47b5-be93-b5ff3bc7686d,,0d57f750-e4e0-446c-be7f-116b36556660;aa149bbc-4e67-46cc-b46d-2eb158a4f617,"Literacy level",,,Misc,Coded,,,,,,
edcc448d-4a57-460c-8f53-af1fe9b48c51,,4d3a167c-2561-4c06-bd0d-3b05fefebcb6;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Education Level of Mother",,,Misc,Coded,,,,,,
aa48171b-79d4-48ce-a089-d1e73123d093,,4d3a167c-2561-4c06-bd0d-3b05fefebcb6;fcb88e18-2e51-4bd1-a04c-e4205968f6fe;f81d7bdc-a701-477a-9c29-10aa148cfccd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Education Level of Father",,,Misc,Coded,,,,,,
d5f959fe-90b9-49dc-bed3-fbe31ba0ea55,,ab15e564-3109-4993-9631-5f185933f0fd;89a1e00a-46e7-4e8a-9e52-a759e578e3ec;0958ba58-d218-4cae-894b-2ab174ea9a2d;8d4229b1-8573-44c8-8bae-cf7865665199;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Marital status of parents",,,Misc,Coded,,,,,,
72872322-fdfd-4dc2-8f08-990d4cc8bbe9,,1eb2fc12-18d1-4782-881f-53f7bbcbc0b9;44b2b272-761c-4edf-a640-a53ec6a426bf,"Source of History",,,Misc,Coded,,,,,,
d009c3a4-d6e1-4c31-99b7-ff3b3a8a728a,,c4556ac8-4947-41c5-980c-f4c931f05ab9;839db16f-927d-4142-9ffc-4f383c714760,"Elective or Emergency Surgery",,,Misc,Coded,,,,,,
c66be937-d31f-4142-ab9e-ef7d2528fba8,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;652849fe-076d-4666-b308-cdad379a9d01;dde5ff9e-4d9d-4459-a114-a7e71ea1c051;9c96c1c1-377d-424f-ba0b-ba38052a6b68;279583bf-70d4-40b5-82e9-6cb29fbe00b4,"Social History",,,Misc,Coded,,,,,,
72fc91e0-c74a-4609-acf6-cd7fea00e3fa,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;55cb41e9-0eaa-4ce3-bf2e-5616861ef76c;ba9fa541-d86d-4a6a-9115-e2f63aa8a8d0,"Past Anesthesia History",,,Misc,Coded,,,,,,
360a4e7f-051c-4db7-861d-933ba2c7e0dd,,79ba6560-dee7-42c0-a4d1-165b270161f6;3b75cc72-924b-4d36-8891-95484287495e,"Family History of MH",,,Misc,Coded,,,,,,
4bd3d2a6-0902-4b64-93c9-696c1ac0c0a6,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;19909766-298e-4595-942e-f8df8c293231;f8748958-be20-4a09-b839-51ae804fc334;e964f52a-ba47-4b2d-95e4-7d8371529810;212d295f-4e15-11e4-8a57-0800271c1b75;4c4fa47e-4095-4d69-8683-5f5c16511df6,CVS,,,Misc,Coded,,,,,,
77be4dea-cb3c-4359-b989-5f86f578a065,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;1e2918fb-4e15-11e4-8a57-0800271c1b75;b0b6dab0-c872-4bd6-9a99-f526ccd0d571;1e0f4158-4e15-11e4-8a57-0800271c1b75,Respiratory,,,Misc,Coded,,,,,,
8e782228-44bb-4951-b2d1-091d84aef9c1,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;73824ba9-f8c0-416d-bfeb-8e3e57af7184;f3055d07-4e14-11e4-8a57-0800271c1b75;3795cdd4-4dd0-49a0-8000-ab17fef6d6ab;d83c5448-7d84-4f62-acc9-d37364319f22,CNS,,,Misc,Coded,,,,,,
fe865c65-5a6f-4696-8409-5e1f9ae7df39,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;da05216c-8f5d-48f2-a366-ec95c0c327da;ab166828-44d4-4875-a69e-41d8600614c9;a111dd73-1bf5-41a4-aa07-64f4894a4f36,"Abdomen for Anesthesia Form",,,Misc,Coded,,,,,,
a2afcd21-9736-412e-9c1e-8256f96eb1b3,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;f610001f-fa24-457e-84fb-5dba316e2d57;646af611-da78-457e-8bff-3bc9e4b4c2a7;264df36b-f8c6-4e74-8e5c-cf9833953707;8b862cb7-7a48-417d-b102-e354eb8a058d;354f6030-0cac-4831-878e-f10c4cdaff8a,GUS,,,Misc,Coded,,,,,,
b5b63ab6-dcf1-4285-a7b0-cbd253b5fb5d,,cd1ce266-fb44-4710-b796-d7ddd1ddfdc4;be36a469-f581-4f41-a090-ac98ab948b9f;a2aceeaf-1842-4f5c-aa21-558efbca3b59,"General appearance",,,Misc,Coded,,,,,,
f7bbb77c-671a-4424-8e24-d2e5508cd224,,2db6b1d7-c1e7-4376-9509-9a2564c4ec2b;e90202e1-b669-43f7-9f2e-11fa0f176172;39c0b616-7b56-49ea-9090-4bb35f4766b9;78805489-0ab8-4c0f-8a53-c759076a6de5,"Airway - Maliampati",,,Misc,Coded,,,,,,
0209c93a-b1e6-4a57-9ecd-714967919245,,c45f6876-3f10-11e4-adec-0800271c1b75;33d9f0e2-c60c-4e02-bb77-0e97e7074905;3d772d44-9c1b-4cf1-af1e-c978f0d27fbe;dacc22e1-0496-4e42-a389-e47bf843a69e;8e39fb6f-3efc-4b73-aac4-a6cbc83cca0c;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,Teeth,,,Misc,Coded,,,,,,
03f1f7ff-99a6-43f5-b9c6-51af48d99451,,c45f6876-3f10-11e4-adec-0800271c1b75;17fe9884-eabc-475a-826d-2d76241af095;fcf39e04-bee4-4d0d-b849-37c127962887;21159ed9-1127-495e-8a81-7b7d45fab9c8;90cb68cc-d85c-452c-b008-4a91b656d150,"Heart - Anesthesia",Heart,,Misc,Coded,,,,,,
8446c9ff-17c9-4002-a122-d878f407065b,,c45f6876-3f10-11e4-adec-0800271c1b75;8c3998e4-16b0-4cc4-b4ef-0aa5e80c1272;224b7592-4e15-11e4-8a57-0800271c1b75;c8f93bc1-bf36-4619-80f0-40a7d03c4cfa,Lungs,,,Misc,Coded,,,,,,
75a1ded9-f869-40cf-a913-28e2866b3e31,,c45f6876-3f10-11e4-adec-0800271c1b75;f795b302-82be-4387-8f7b-09bc4f2d8403;0f2c44ad-cea6-4659-9561-4385bf5ff5fb;5da2db65-3dc0-4ad8-8ce3-b15f9cef3bc0,Extremities,,,Misc,Coded,,,,,,
3d5b9a6d-1559-4899-ad5c-6d5cf7bc0fa6,,0ba76d74-b000-412c-9762-8233479a47f5;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,Neurologic,,,Misc,Coded,,,,,,
6bf4a49b-fcc4-401d-9d36-15a3d53cdad6,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;87276ca8-fefa-431a-a439-52f76b7934cb;8961717d-b30d-46b1-b917-ff5a463fcb51;8d26e687-f8ee-475a-9734-acdc4aaf8c0e;11ca83c4-a2d4-47cb-ae4a-0d33f0ba5703;e3782d3a-910b-4b3c-a95c-6c56162b4969;dbfd6044-d579-423b-b251-ec6914da929f;ef2f98e2-a4c5-44b7-9205-e178f0b147a9;4805ad7e-20dd-47ed-aef4-f41e1a2c8579;4b9b0871-d3e5-4fdc-97fc-891317c90129;ca40985f-d1cd-44a9-82e0-031b7f3bfd77;b583e603-6376-472e-a75e-5b9da212fa30;e54f8c8f-de89-4654-bedb-7c02b3a71b03;d3f90a02-ffaf-4870-b212-941c5c3317ff;35c90d48-25c3-4532-b0c6-3e391043d4f9;8d625d1f-2fd1-4b21-974d-5da46bf48182;0975546c-68b7-4622-b48f-b46e31384bac,"Special Risk",,,Misc,Coded,,,,,,
aa114cef-440b-4a0a-8c21-d052e4d49723,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;0fdc833b-bc92-4e1c-a184-58fd290ea7e6;dccadd0c-f89a-47e1-b189-fb4b0ef08367;00f2164b-2ad3-4728-b921-9bec8d3dc7bb;aee5f376-e00c-46f3-83ef-3759e54f85a1;9d6bc13f-3f10-11e4-adec-0800271c1b75;fbe8edc9-1264-468e-95a1-763412d36c9d;42d29a80-4058-4de3-a02f-61fcc0d9a23b;497e4db3-6858-49c4-ae41-e86a602ae707;540facf6-3202-472b-b754-0e27d875a225;0d7bc2ab-805e-4338-b3a3-57dd6fcbe838;9fbdf5ed-0b29-40bb-8a6e-ab727e615a76;a8057807-d3d3-4cac-8f3f-4d53090dc472;efe05c51-05b7-4473-8a3e-2b27af42d506;08d23d25-c05d-43e2-bb13-5acc8049a0b7;61630a4a-6447-4aeb-9e76-e5eee10ab5d8,"Current Medications",,,Misc,Coded,,,,,,
c9bb4b91-6273-439b-8be8-010bc741c9f5,f08fa630-9014-43da-93b6-b3aad65ba72e;998d86cd-86c0-42a3-9666-848a4a94cc82;838ce051-2ff8-4ab8-92de-d95f131521b6;23f9fcf6-a0e8-4882-aeec-fb431bbdf786;842f822b-85ab-4b63-a655-8f8d730564af;4045072f-d441-4986-a14f-c274415a1c5a;3661bc7e-17b9-45e2-a47c-29538071df47;09fcb34a-62a2-40bc-9647-8835600c8dcf;b67c1f14-a0e6-4cd8-8bbe-ba2e0b5ff393;724102c1-e115-4d2b-aa70-25059bbc1744,,"Laboratory - Anesthesia",,,ConvSet,N/A,,,,,,
d40a1c1a-4ef2-499c-98d6-ed7d71ed2f30,,c43ef0e5-d650-496f-a28e-ea5ed744627d;d51e3725-99da-4f13-abf7-89d17e3df368,"Assessment Summary",,,Misc,Coded,,,,,,
765b8392-eaf9-4331-8215-bc72396a9d12,,937f9404-615a-4222-b2f4-0365ea1f7ceb;eb1742e1-40cb-4fce-be32-90ef9ee0340b;40884893-f10f-4224-9d6e-a7e05555a3bd;d1004ec1-9d8e-43d9-8d73-f11344b49fd1;077ae098-1896-47c5-8bb0-46ba7aa19010,"ASA Class",,,Misc,Coded,,,,,,
24f9063e-8608-4cc5-a308-d23dba7c4c2b,,44faeb89-3dae-4635-bd5b-6270d2a543f6;413a0881-eb9b-43dd-83f6-e620709505e7;69fbd463-440c-4de7-834b-9f076548d1ec;a760ae3d-b7fd-4e09-bdf5-c7c0750628f6,"Planned Anesthesia",,,Misc,Coded,,,,,,
7974deb2-cafa-423f-b755-555b7e45367e,,6919f152-7268-4e90-84d6-f1522e835e30;953bd761-74b1-49f2-be12-79cd1c82f53a;764ad1e7-c916-4fe4-812a-8594965eb6b1;4c2075ae-db8a-48a3-9fad-b4b1977aae61;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Malformations Associated with Cleft",,,Misc,Coded,,,,,,
555cc22a-9577-4f2d-b35a-c921b780d152,,906c7032-8083-4cb6-9965-0526c335b3da;b751c91d-fae0-4976-8a14-95d58e61cd65;62c5a7d9-4031-4b3a-82a2-365a90567407;d4ebab41-608a-4ae4-9c5b-10229797db1d;10d9b4ee-755f-42d4-b003-7ba5e71f9792;218759b6-b880-41a4-b968-a2ca09c7d2bd;57eeaea5-6d9b-447b-adfc-128fae91d718;82bdf7a2-738d-477d-beaf-652f247c8ab5;99fde3b1-d8f1-48ea-b01d-d29c6bde7773;66345cad-2b07-4f60-939f-6bf2b41e35cf;be73f1b8-e3df-4977-8bb6-7bfc7e0221c1;38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;aea5aa98-549e-4689-8f03-c7061bf4f9a0;dc9b5daa-97a4-4548-9f46-8d77ee47e5e3;4525e44b-ba54-45d8-b12a-fb8716e74dfe;ab511087-f41c-4a1f-9a1a-32d97ab69408;6e3c7879-73cf-436f-8d3d-010d31db5a31;604e19b8-1ad7-4f31-a883-7c0f2eb8eeaf;ee5b5c10-3fd4-437e-97d2-03a0140b2603;86e76313-333a-43a1-b6dc-a79243731b5a,"Clinic Member",,,Misc,Coded,,,,,,
b2422ed2-713e-4717-8a2b-a309883a9cc7,,ebd9e01d-d31b-4ff7-9084-351765bee382;1602453e-9dbc-402c-addf-bd9f7d688ff2;98de7a96-f32e-44a9-a2bb-6e0996f4937f;fbb6ace6-6b24-46ea-8b64-10a9bc71d276;161e61e9-f8f2-4942-beeb-41afd131e84b;166ef303-4048-4fe9-a85a-4e8c23236af8;f0102cde-5ce6-4806-a3fa-d177a5117c6c;3c53c7a9-10eb-479b-885d-0a8fb4ffb4a4;0cd0c115-2a61-4118-9952-1da12ec9742c;e4390e5c-c19a-4c0c-9f48-353f94207344;d3618252-25a3-4669-ae2e-fb78b70415dd;c3d77318-7e97-41b1-aaea-c352df923312;410396ca-f6f2-4284-9432-54c37b6b09ed,"Clinic Role",,,Misc,Coded,,,,,,
ee05856b-4c0d-43ee-9799-f77e05ad32f0,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;99fde3b1-d8f1-48ea-b01d-d29c6bde7773;906c7032-8083-4cb6-9965-0526c335b3da;604e19b8-1ad7-4f31-a883-7c0f2eb8eeaf;4525e44b-ba54-45d8-b12a-fb8716e74dfe;ab511087-f41c-4a1f-9a1a-32d97ab69408;66345cad-2b07-4f60-939f-6bf2b41e35cf;be73f1b8-e3df-4977-8bb6-7bfc7e0221c1,"Clinic Doctors",,,Misc,Coded,,,,,,
3dabac51-bcc5-4048-965a-525522d7b239,,c43ef0e5-d650-496f-a28e-ea5ed744627d;d51e3725-99da-4f13-abf7-89d17e3df368,"Fitness for Anesthesia",,,Misc,Coded,,,,,,
b0545018-8677-4d4f-a7fb-9346b4b27ea5,,6dda5a18-ecf8-4864-aca7-03afaf606fc7;0530c235-a690-4da8-ac1c-e7bf70132532;651abf36-8d95-4ef8-8889-3af096ed33d5;8dcd5818-d554-4ae1-be1c-fef501815728;b2a1119f-6299-4025-8599-9b6dcc6647eb;c71c62ed-14eb-4926-b12e-35a18fb9c0a6;d7535e89-541a-4177-bdba-bd9d0523670b;abcd7ae9-9ca0-4cf0-b729-fd8842010cb7;2a1dcfbf-db28-47f0-a7ca-244a1248e235;f06d8706-9cd5-4391-8bc3-b7a45866f203;b9019091-675c-4a38-929b-37bc82355303;f47bb0cf-8c7b-4db6-ace9-e137f783caf2;0ae72e85-20e9-4469-88f0-ca52570ba1e3;d4c29e76-f9c5-4d7f-b4c0-f35155be515d;6df09ff9-a4da-4c71-8ab1-fe22ab291454;77a5754c-9d12-41c4-ae08-4457a8fb12f5;5c0eb2b7-8de9-4bed-847f-e6abca66ff03;fcf01ab4-8df5-4fda-931f-fc0dd5f327cf;509dbaba-c49b-4fc9-8c8f-27302783a5d0;76a3680f-a43c-4d8a-a4b1-f86572fe6abe,"Deciduous dentition",,,Misc,Coded,,,,,,
7ca9c0c7-c232-4939-882f-db5848330741,,3eaf509b-9b3d-4692-b645-424de9c50132;e6a2bfd5-eb03-4606-8c95-5e94befcf11a;70859894-bfad-4d44-ae7a-8ac7014db8bf;66c64e6a-8038-4a0c-bbd6-1b43803014af;4407fe68-7acd-42b5-848e-a4d3aa172915;f58e7f2e-2037-4431-bcad-ab84b3ca4c5b;37127ad0-fd91-4982-b2f7-754abdde0c37;4210027a-73a2-4c46-a8ea-6ff081900b93;ce932dd6-9bca-4810-b201-b8f719ed84a7;5616c668-a9f4-489a-813d-671b813e867f;4b2c06d9-fde2-435f-b501-473282bbb0c3;c59e4ef6-c7f4-4560-9a2e-3cafa91f1a9e;0b887715-f9ff-4764-83cd-d37904a4f4bd;d1ce6562-ed24-4dcf-90b6-24548f43bd4e;be04fb8c-62e1-4add-a948-baf3700c26b9;bbde421d-fac1-4672-a334-96be5e3c680d;4e2f5cbe-3395-4aab-ac55-8031b3331213;5a5d2296-82cb-4ccd-8401-b2e7cba3b844;b38907ff-8922-41d8-a372-3fe4be3af6a7;430798dc-6f79-4e89-9f3d-a97f9c36b8e0;29e45116-b102-40d3-a08a-91e46988277b;6753d2fa-4a43-41f6-b916-501b4bebe18d;278b12a3-6267-43be-975e-2b8eecd0fab0;95c8fad0-9edc-47c2-b9f9-7600a2cb4c85;fcb1d1e5-4931-4ff9-8a02-b3206e8540f5;1a307427-a823-4cb1-aada-9fbde0172eca;cc575f5b-9f96-4617-a048-e749f2f5fb40;1f827d2e-6f6e-4120-8a7b-c3c71ea8c7e6;02eb452f-2dee-4734-9570-8434f317abc2;5ca1608c-2b8e-479a-8a95-560909dd5a0e;ee59c7d9-0c33-4da2-b0c7-b146c278a7c4;e84c8c8c-a858-4ec6-b905-0f1eefc7980e,"Permanent dentition",,,Misc,Coded,,,,,,
c1884a53-2bd5-4596-a50a-46af85029dcd,,e74051e7-651a-428a-9d80-782b94aa61fa;0372400f-a051-495d-b2ab-33dd025f66da;39a19f17-402e-40a8-841c-1feb4bc16640,"Periodontal situation",,,Misc,Coded,,,,,,
a86763d1-0a89-4738-b6fb-1e4f6ff7cc72,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Nutrition Intervention Status",,,Misc,Coded,,,,,,
02f1d5fc-db04-4eb1-a7bc-e4f980b1f8f5,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"Speech Intervention Followup and Status",,,ConvSet,N/A,,,,,,
215e0e41-a748-42da-a2fa-804a90d40d9b,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"SW Intervention Followup and Status",,,ConvSet,N/A,,,,,,
386dda3a-2bdd-4756-b3ce-388047e74dfe,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"Nutrition Intervention Followup and Status",,,ConvSet,N/A,,,,,,
4629990c-f4c2-42ee-875d-c35db60a2746,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"Surgery Intervention Followup and Status",,,ConvSet,N/A,,,,,,
3e6ce108-d938-4edb-94f2-9e7aadfc76a2,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"Dental Intervention Followup and Status",,,ConvSet,N/A,,,,,,
02858d49-2142-4ecc-9816-847c4a75fdf5,13395dda-4f4a-4c7f-9078-58445fd05893;4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,"ENT Intervention Followup and Status",,,ConvSet,N/A,,,,,,
6ab885c3-7caa-4f55-8ff2-75af0d1d46be,,a5995c76-fcde-44ae-9fe2-30d071dd0569;6589afdc-b9f8-45e1-9cf0-cfa91f2c5241;59ee664b-6372-4661-b81b-70a2bf2ff6a8;9f0c1c19-7d80-447a-b776-447da17ebf8d;d57a9284-b79f-444f-8879-a56605aeb4e9,"ENT External Inspection - Right",,,Misc,Coded,,,,,,
89462b0d-496a-4f1d-864d-62a76967b5ad,,a5995c76-fcde-44ae-9fe2-30d071dd0569;6589afdc-b9f8-45e1-9cf0-cfa91f2c5241;59ee664b-6372-4661-b81b-70a2bf2ff6a8;9f0c1c19-7d80-447a-b776-447da17ebf8d;d57a9284-b79f-444f-8879-a56605aeb4e9,"ENT External Inspection - Left",,,Misc,Coded,,,,,,
8e9deb08-42a3-46df-bb07-f84845e8d30b,,9b345950-8b23-4e5f-952c-9985912ac5c8;a5995c76-fcde-44ae-9fe2-30d071dd0569;6c0141d5-a92e-4663-98ed-ca50b8d983a6;6d427034-60bd-4089-8696-d017c3b480e3;3f9905a5-3b2d-4dbc-b17a-5b2a50216450;ce2190d9-d021-4435-9ed9-c24c2c6372e3;a96d5669-08ad-403a-a2b6-b703710eac50;3472a89f-cecf-4f85-b78d-1c58f9a644a9;d52fb6d2-9f3c-4802-9ec2-b73465c9f03d;f1667923-fe40-48e3-8bbd-b0662b784126;30c316d7-950e-4a12-99b3-8746050a25f5;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Otoscopy - Right",,,Misc,Coded,,,,,,
a45a95aa-36ba-4074-9590-32bedaa5946e,,9b345950-8b23-4e5f-952c-9985912ac5c8;a5995c76-fcde-44ae-9fe2-30d071dd0569;6c0141d5-a92e-4663-98ed-ca50b8d983a6;6d427034-60bd-4089-8696-d017c3b480e3;3f9905a5-3b2d-4dbc-b17a-5b2a50216450;ce2190d9-d021-4435-9ed9-c24c2c6372e3;a96d5669-08ad-403a-a2b6-b703710eac50;3472a89f-cecf-4f85-b78d-1c58f9a644a9;d52fb6d2-9f3c-4802-9ec2-b73465c9f03d;f1667923-fe40-48e3-8bbd-b0662b784126;30c316d7-950e-4a12-99b3-8746050a25f5;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Otoscopy - Left",,,Misc,Coded,,,,,,
f8f23a73-5d07-49d8-995c-18d57d0513a5,,37b12b5c-fc7a-4dc5-b3f6-023d8c0b81c0;15f0c096-c6da-4d1b-911b-e0375d5620c8,Mastoid,,,Misc,Coded,,,,,,
0c8a94b8-ef83-45f7-9d2c-66e99c36a6bf,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;fa289b22-f59c-44f4-9aa5-eb9ede0b87d1;78ba18a1-f765-4862-b635-df7e35a8934e;f39afa4a-db67-4535-b552-69de9d81bbc2,"Webers Test",,,Misc,Coded,,,,,,
057b605c-cc27-42d8-acf8-47dfec5f8c79,,3b00a0a4-b8ef-4906-8b74-bc576cf93387;c6becaaa-6ca2-4fbd-a223-d214d2334207,"Variety of current ear infection",,,Misc,Coded,,,,,,
1568631f-26fc-44eb-8ff8-69bf88211f16,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;32ef6bb6-f34e-4e10-971f-153defc13da0,"Examination findings - Right",,,Misc,Coded,,,,,,
5a261257-08dc-4152-b5c6-5444b705d096,,445e6eb0-8c38-4786-9a0d-da20e87d2a0d;ae0379df-9bcf-4fc1-8258-81cbc31454ed;e0bf5551-5628-43cc-8852-a12e9f9560e8,"ENT Medical Treatment",,,Misc,Coded,,,,,,
8bc2dece-5df8-4b64-a37a-8209472c0444,,eec98cd9-c66e-43af-b333-63b049403216;bc51ebb9-c1eb-4af7-bd77-b0128fd4c9fe;908f79e4-26bc-4e24-94e2-809b7e431670;c6ad2d0d-0bcd-4a44-851d-1d8f09bcf8ef;e4d2c7b5-1402-4640-8f2c-924b69f0a5f4,"ENT Surgery Treatment",,,Misc,Coded,,,,,,
e4701ee2-95a9-4a10-9b3c-75094ae73abd,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Social Work Intervention Status - Patient",,,Misc,Coded,,,,,,
fb75643c-e5eb-4eda-b874-cd266ea8fd6b,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Social Work Intervention Status - Client",,,Misc,Coded,,,,,,
146f3d7b-f903-43d4-9fca-9fb825da3429,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Speech Intervention Status - under 2yrs",,,Misc,Coded,,,,,,
c443835e-bbff-411d-822a-f4ed13c5d107,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Speech Intervention Status - over 2yrs",,,Misc,Coded,,,,,,
df10134c-281f-4deb-9282-4a58851cfb23,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"ENT Intervention Status",,,Misc,Coded,,,,,,
22110d7a-ef67-433d-8172-c8fe03879f73,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Dental Intervention Status",,,Misc,Coded,,,,,,
460a83f4-032d-463a-9a30-c54829153bc3,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,"Surgery Intervention Status",,,Misc,Coded,,,,,,
